3.763047251142762434e+03 7.692930147782469703e+02
4.567156528485229501e+03 3.281642166857755001e+02
4.852599519453577159e+03 5.382315938222438945e+02
3.524030223016077798e+03 2.876318509093931084e+02
1.839096339494154563e+03 1.281489602664639733e+03
4.037384531026050354e+03 6.087566353131442156e+02
4.523890150213856032e+03 1.173640163580337912e+03
4.831578225612543065e+03 1.975286484545091298e+03
1.793417352188514769e+03 1.020419849469535166e+03
1.560741621283442839e+02 1.064204980417397564e+03
2.088090040783528991e+02 9.638693115878083972e+02
8.799855515606716381e+02 1.183151288226557881e+03
1.749834150302125636e+03 1.080799286675415942e+03
7.904042330645150969e+02 5.636551910449511524e+02
3.238866419617257634e+03 1.045721754027233828e+03
4.447031592928944519e+03 1.620453671492321064e+03
7.314228372657629507e+02 1.183451716765993751e+03
2.986308937306624557e+03 1.012109849874574593e+03
4.563275668719399619e+03 9.741848591456076747e+02
5.314329006451865780e+02 1.044995129977284250e+03
1.945822383906547657e+03 1.224149896871533201e+03
6.243004388461600911e+02 1.007819086676423467e+03
6.646926761421119636e+02 1.414520479684813836e+03
4.915812148750831511e+03 1.730848180313626472e+03
4.671364606621661551e+03 6.887010806428272645e+02
2.208357436273035091e+03 1.908028550909136811e+03
1.585210173249115087e+03 1.463012360736452138e+03
2.211784295965972433e+03 9.030439229031826471e+02
2.267031354542615645e+03 6.679881254596240296e+02
2.452658483619973140e+03 1.325315476704468438e+03
3.611577635129881855e+03 6.719420659130214801e+01
1.750331475046383730e+03 1.443655992946232345e+03
3.108438943055178697e+03 1.052285855365985526e+03
1.995942256185898032e+03 3.812042588592530592e+02
4.683432996671492219e+03 6.334500683074368226e+02
4.379160241561604380e+03 7.180053285475322582e+02
1.618280073922889642e+03 1.390061466715808592e+03
4.534333075091658429e+03 1.742121055009812665e+02
4.177136774671382227e+03 1.136273739400247536e+02
8.217239762035881085e+02 1.388594746897541881e+03
1.046462311893455137e+02 1.892867679579144124e+03
2.233921875226031716e+03 1.699874627796196592e+03
3.368674981672107151e+03 3.052837500737242067e+02
2.176516589561101682e+03 8.290228062314745330e+02
2.258122523076305242e+03 1.587901685993509318e+03
4.722670097046389856e+03 8.479370182072282205e+02
4.379464567720209743e+03 1.744119682144869330e+03
1.920207975777535466e+03 1.409657425710869575e+03
6.691320243515267521e+02 4.310551204719209295e+01
1.786923624122809997e+03 1.147870642924625599e+03
4.145760583818581040e+02 6.655361936657086517e+02
2.119545635499295713e+03 7.947843544916090650e+02
1.691082160100229203e+03 1.381314151049612519e+03
4.331426779254298708e+03 7.573526268699813500e+02
3.390949278096039052e+03 8.859434949761318876e+02
5.980166145858645450e+02 1.487255168187683921e+03
2.059694174044085685e+03 1.854563122336716333e+03
4.528217773228653300e+02 9.006692858041360523e+02
4.070607463157301027e+03 1.043109294811229574e+03
3.047751398133009388e+03 7.559833682500849861e+00
9.503533955709135626e+02 4.595346605793346839e+02
1.560688670154444253e+03 1.287783510188183300e+03
1.955123902765128150e+03 1.152292411305955284e+03
4.197094762253806948e+03 1.173811898794935587e+03
2.310916346954484197e+02 5.495554937085885285e+02
6.883398995961126730e+02 1.224911160388225198e+03
1.985265378772273834e+03 1.001138617088914884e+03
8.307760898311115625e+02 1.315468000111510946e+03
2.693037663470853659e+03 2.134728742016606162e+01
4.389324986135499785e+03 5.207994202550338514e+02
4.842338707302370494e+03 8.908389005802686711e+01
2.963663687029102675e+03 1.890170038795956316e+03
4.729500412209907154e+03 1.238282737870966059e+02
4.529409679385631534e+03 1.574591341547902175e+03
4.724407031470962465e+03 1.268570795962880766e+03
3.117088885104240035e+03 7.213117643335979210e+02
4.061535106871192056e+03 1.163085635412955526e+03
2.315408676175871733e+03 1.881283878686790104e+03
4.869444112528575715e+03 9.528892980309235554e+02
9.978636843655729081e+02 1.816284782804540782e+03
4.197595580039018728e+02 6.724839333008136464e+02
2.401738760187901335e+03 1.585246458129576467e+03
1.994520118054878139e+03 4.356663010607185811e+02
5.151519358112633427e+02 7.336691472904657303e+02
1.815082662272471453e+03 2.855550239723564800e+02
1.624976466859082620e+03 1.393336187619816656e+03
8.471035636460678688e+02 1.850884077323836721e+02
6.931661303370833593e+02 1.287923751575234519e+03
5.066340927302996420e+02 1.260855639123774836e+03
2.738705917273774503e+03 1.917455279123837954e+03
1.428010784295317080e+03 1.943501584591082747e+03
4.386073921950561271e+03 1.171240392579664331e+03
4.355464070330013783e+03 1.485015247881304731e+03
4.945762411811192578e+03 1.574429309113806710e+02
4.593366948185848742e+03 6.212989235919235398e+02
3.863065370957463529e+03 4.446579761065520984e+02
2.267644153475128860e+03 8.569383559315150478e+02
9.963723147827596449e+02 7.261861114011958307e+02
4.111583676648035180e+03 1.954271807787736179e+03
1.706443731520034817e+03 5.901212529456577158e+02
2.486482875258165677e+03 7.749273971320676537e+02
6.933177230929438792e+02 1.814913676990625618e+03
7.636750433761984596e+02 9.461671817893856939e+01
1.636631084485634801e+03 1.164412475703333030e+03
3.355541459446810222e+03 7.355781664111095779e+02
6.201559995407137649e+02 9.543113923698699637e+02
1.760167917016706269e+03 1.367366316092236502e+03
5.264977047300068307e+02 9.070123701608131341e+02
4.807495382506092938e+03 1.522481846536980811e+03
5.794436929280852837e+02 4.966835840339082324e+02
2.865765097754774615e+03 1.843240838907097441e+02
4.297458415827548379e+03 1.988026438827261700e+03
3.897227428194280947e+03 3.827257079687101964e+02
4.805483767440922747e+03 1.937801315765053914e+03
8.444223362568292259e+02 4.034778369652819663e+01
8.560303358720467486e+02 1.247606185362850965e+03
4.918495382113291271e+03 8.498491707511162758e+02
8.445737848915629229e+02 1.028510584061958525e+03
1.755899995468351790e+03 1.801490820177891692e+03
9.903873477567248074e+01 1.459156025059860667e+03
4.799294708181595524e+03 7.255119203973871436e+02
3.070520941796605257e+03 5.976827523370609470e+02
4.567066592613115972e+03 8.288478983719653570e+02
1.910345173158773378e+03 1.414468335108266047e+03
1.538071061496327275e+03 1.365042189522291665e+03
4.122800599830045030e+03 5.311609847744169883e+02
3.048143785210903843e+03 7.782579673258768480e+02
2.662646336381998026e+03 1.956180124039601878e+03
4.740947627109907444e+03 5.508646360491143241e+02
1.896206833586684297e+03 1.280818565631980164e+03
3.555781820578403313e+03 1.134090952573428922e+03
4.983304466472716740e+03 5.335382204710921314e+02
4.042659205934648071e+03 8.073483478132102391e+02
1.037505432678282887e+03 1.895012593879743235e+03
4.925219350499734901e+03 1.958007157168859067e+03
2.620042286948667424e+03 1.612267709208388169e+03
1.563502990317256263e+03 1.325547981823297732e+03
3.041007383595107058e+03 1.664221381539575759e+02
5.489068848470939201e+02 5.228227293668794573e+02
3.128408081281859268e+03 3.832219117472079688e+02
2.391489789027320967e+03 8.919224154161192928e+02
4.326310695599259816e+03 6.484290338205852322e+02
3.399701223178126384e+03 7.601569482035704368e+02
5.216557156068640779e+02 1.007805109581347665e+03
4.010830953486954797e+01 1.455494860812297702e+03
1.823917476302501200e+03 1.217822963054706406e+03
2.874639092265198997e+03 6.116222775928077908e+02
9.925186577304339153e+02 1.352985534623123840e+03
4.659749071529880894e+03 9.323061740520090552e+02
1.820394550801811192e+03 3.654017580552854838e+02
3.032318860107363435e+03 1.817112460989438432e+03
5.460890442151128354e+01 8.679378363652729149e+02
4.905767139880298600e+03 1.099475630914256953e+03
4.590609596586325097e+03 1.836912924784761344e+03
3.082714746896102952e+03 1.524559358595916592e+03
2.376463417600969933e+03 1.118728599334039245e+03
4.575439955633924001e+03 4.073071961944029340e+02
4.852433471154594372e+03 1.235790715421137975e+03
9.152673645918279135e+02 1.369014317422928343e+03
4.540675978808605578e+03 6.712143286202581294e+02
1.874435080170479296e+03 1.009562925993607223e+03
4.438733671992358722e+03 1.246080546869598265e+03
4.821221985984667299e+03 8.522188773715671459e+02
6.632202818241009936e+02 1.190459257863111588e+03
6.955607082382628050e+02 1.437312574731399081e+03
8.583833848357553507e+02 4.356777123599683819e+02
2.120588515669237040e+03 6.020187432611141958e+02
3.721220644872024423e+03 2.968984227270409519e+02
6.832994493900316684e+02 1.101099311885734096e+03
4.858370004856973537e+03 6.655278604467047217e+02
9.519889930795476403e+02 6.995973080845930170e+00
4.424094093632392287e+03 1.354630067931118219e+03
3.817722848914972019e+03 4.832557847498492265e+01
3.089936770898960276e+03 1.660024037060585442e+03
1.626494203698124466e+03 1.342630155037222721e+03
3.227716464000061933e+03 5.069573859267775333e+02
4.398056564107208942e+03 7.472510907389538488e+02
4.621906269970196263e+03 6.902425189356563351e+02
7.318480457457717421e+02 9.812636627891388343e+02
4.423801832357349667e+03 9.759578605119752410e+02
4.267867456071760898e+03 1.759895083868897245e+03
3.386205625334605884e+03 1.412804275279873139e+02
5.877621183037025503e+02 1.252216465209864509e+03
3.075851389388993198e+02 1.541495360808627311e+03
4.566995406603266019e+03 9.370349280784422490e+02
4.595913211972665522e+03 3.019446645264929430e+02
2.080066083127540878e+03 1.582745118758306262e+03
8.723410113566303608e+02 1.212716711794177172e+03
4.656791604871677009e+03 7.836988518196037603e+02
4.564136997540352240e+03 1.133252933108264870e+03
4.612852963216367243e+03 1.636292136959691334e+03
3.568896149650054667e+03 3.275210788104077153e+01
1.563476806496746804e+03 1.447924878923630331e+03
3.164938305472063803e+03 9.216204401150780541e+02
6.788084913436196075e+02 1.399354596434224277e+03
6.563461084279165334e+02 1.262318832836987212e+03
3.323573220297499120e+03 1.780911311399119995e+03
2.983489454861319246e+03 1.796104756904999249e+02
3.707074316442493910e+03 1.451508279538563784e+03
3.311831429660405774e+03 2.374237392001932108e+02
4.932109774949819439e+03 1.877439694951380488e+03
4.988923203504476191e+02 1.580463303735843738e+03
8.316329564648558517e+02 1.148996142673198847e+03
4.074414902631646783e+03 1.350326857964768351e+03
2.211038273872707578e+03 5.956762404174573931e+02
8.034846781415960777e+02 1.174112154808633477e+03
3.542889294399999926e+03 2.082042587508792337e+02
3.567846310849320616e+03 2.864305099943782693e+02
1.311068957716761588e+03 1.172376973369629241e+03
3.305909257935758433e+03 3.641059426292431311e+01
2.740782486007350599e+03 1.464004334438826618e+02
9.417550925059990732e+02 1.868253228129036358e+02
